Date,Bitcoin Core (BTC) Price,Blockchain Size,Fee Rate,Hash Rate,Inflation Rate,Miner Revenue,Price Volatility,Total Transactions,Transaction Fees,Money Supply,Avg. UTXO Amount
2014-03-05,665.0,16177807964,33,28915.631238707774,9.77317,3742.10230187,17.55887114328965,34168313,17.10230187,12473875.0,1.3239
2014-03-06,655.51,16222592701,32,29053.48100100105,9.77355,3914.43840966,17.4756901185259,34241048,14.43840966,12477775.0,1.3226
2014-03-07,658.71,16264075593,35,29563.085548372685,9.763160000000001,4339.3772855,18.049884154597112,34310487,14.377285500000001,12482100.0,1.3201
2014-03-08,627.36,16305668545,34,29156.626993628794,9.76187,4163.95370614,18.507951721558822,34382898,13.95370614,12486250.0,1.3178
2014-03-09,616.06,16341143417,33,29806.960681219032,9.75671,4211.58315791,17.007191651677598,34447860,11.58315791,12490450.0,1.3143
2014-03-10,637.04,16376595172,34,30863.75292355315,9.753060000000001,4487.18432022,17.212773748560927,34509380,12.18432022,12494925.0,1.3097
2014-03-11,626.45,16418770503,39,30890.850160536083,9.758,3741.40539825,17.283537447229346,34581118,16.40539825,12498650.0,1.3046
2014-03-12,629.08,16461273497,36,31405.69766321168,9.755889999999999,4215.50713128,20.601964639191614,34658218,15.50713128,12502850.0,1.3022
2014-03-13,633.59,16504695255,38,32110.225824767764,9.75942,4566.44957496,20.909763872670826,34734143,16.44957496,12507400.0,1.3003
2014-03-14,639.1,16546996025,35,32312.01462152681,9.75818,4064.75387595,22.384101261485068,34807416,14.75387595,12511450.0,1.298
2014-03-15,627.99,16586818757,34,31828.18337933082,9.75411,3338.38452791,22.266261856465782,34876883,13.38452791,12514775.0,1.2998
2014-03-16,629.35,16617081672,36,32256.006709056444,9.7556,4135.95668217,22.922138400346004,34937402,10.95668217,12518900.0,1.2975
2014-03-17,630.53,16646059224,43,32566.857128073774,9.76138,4287.48258536,22.20327593806911,34997115,12.48258536,12523175.0,1.2939
2014-03-18,622.9,16679412942,39,33388.79682973907,9.75814,4037.88207515,22.20336784904889,35061923,12.88207515,12527200.0,1.2881
2014-03-19,613.84,16705801772,38,33243.147288469016,9.75538,3659.96117055,22.307104702266926,35117771,9.96117055,12530850.0,1.2855
2014-03-20,610.04,16741004146,38,33140.695387013744,9.76073,4013.31135881,22.31066948391058,35190756,13.31135881,12534850.0,1.2824
2014-03-21,583.67,16780923999,36,33593.437127273486,9.762960000000001,4439.23946212,23.136015849442504,35263615,14.23946212,12539275.0,1.2818
2014-03-22,578.36,16822836809,34,35193.12460952462,9.76308,4664.06589383,23.275025889716677,35334407,14.06589383,12543925.0,1.2819
2014-03-23,562.2,16864672256,43,35344.03852294454,9.75913,4267.84621932,22.540510164884786,35401967,17.84621932,12548175.0,1.2837
2014-03-24,564.25,16896147115,36,36641.89817835582,9.75892,5361.30486757,23.0281529510931,35460575,11.30486757,12553525.0,1.2798
2014-03-25,574.88,16935947315,32,38467.00863722098,9.7527,4712.56148514,24.1137278677456,35529823,12.56148514,12558225.0,1.275
2014-03-26,563.9,16975463813,37,39642.62310974706,9.74952,3939.78010341,26.89118867093509,35603033,14.78010341,12562150.0,1.2727
2014-03-27,581.1,17013683172,39,40466.79073609084,9.7492,3990.07958081,27.262771858124715,35670315,15.07958081,12566125.0,1.2712
2014-03-28,512.9,17055760696,33,41275.63583656121,9.75067,4339.03211189,32.307457630283274,35744169,14.03211189,12570450.0,1.2702
2014-03-29,501.32,17092918210,32,41848.39194857247,9.7519,4361.83330298,40.45435701973693,35808380,11.83330298,12574800.0,1.2676
2014-03-30,497.05,17123835463,33,42939.62863922421,9.74571,4385.04636588,54.88597429419941,35863211,10.04636588,12579175.0,1.2638
2014-03-31,462.2,17155703898,33,41458.36094239488,9.74109,3510.59980667,64.05998572045593,35918182,10.59980667,12582675.0,1.2570000000000001
2014-04-01,457.6,17193639930,34,41173.91249682099,9.73695,4512.78271108,78.33280135341941,35984150,12.78271108,12587175.0,1.2555
2014-04-02,478.67,17231236581,33,41671.69727657531,9.73396,4287.44114174,81.8340352805223,36049323,12.44114174,12591450.0,1.2531
2014-04-03,449.1,17269151744,34,43022.827393051295,9.73212,4937.98500184,81.79855896502643,36114602,12.98500184,12596375.0,1.2515
2014-04-04,442.61,17305793495,37,44125.065119650135,9.729989999999999,5113.69518395,82.30887420988834,36182694,13.69518395,12601475.0,1.2519
2014-04-05,447.95,17344145144,35,44871.7422892816,9.72921,4888.44329302,82.44998511507123,36247845,13.44329302,12606350.0,1.2499
2014-04-06,457.53,17376563813,34,46080.927257262316,9.7265,4285.99179199,90.02431419343037,36302879,10.99179199,12610625.0,1.248
2014-04-07,460.37,17409203128,32,47665.39350621834,9.72655,3785.54407411,97.32627567970114,36353927,10.54407411,12614400.0,1.2405
2014-04-08,449.64,17446140007,39,47827.617527304894,9.72948,3789.34759099,98.51857862955922,36420568,14.34759099,12618175.0,1.2384
2014-04-09,450.79,17485679697,37,47571.04248151316,9.7263,3364.64647701,98.50628629480471,36487697,14.64647701,12621525.0,1.2373
2014-04-10,437.47,17524078542,53,47563.40388996044,9.72459,4045.16840701,98.598942853436,36552231,20.16840701,12625550.0,1.2359
2014-04-11,386.66,17564210845,36,47046.1187080074,9.724639999999999,3889.62863668,98.83977891707458,36621642,14.62863668,12629425.0,1.2344
2014-04-12,414.53,17601282247,37,47457.264495212345,9.72418,4238.62430653,98.75314348688595,36685934,13.62430653,12633650.0,1.2329999999999999
2014-04-13,422.03,17628524904,34,47022.6741610071,9.72568,4034.12566201,98.49907931978683,36733846,9.12566201,12637675.0,1.2318
2014-04-14,413.6,17658876850,34,48587.19936414598,9.73035,4685.21770663,98.50107468326486,36784661,10.21770663,12642350.0,1.2247
2014-04-15,465.45,17700614332,37,50412.47876780798,9.72993,4840.35093555,98.76145696693848,36854744,15.35093555,12647175.0,1.2244
2014-04-16,500.99,17745549916,37,52498.512371993136,9.728769999999999,4566.78976013,99.28944680619557,36928702,16.78976013,12651725.0,1.2254
2014-04-17,518.77,17787884544,33,52411.59430515208,9.72086,3989.09259016,99.32830739203185,36997037,14.09259016,12655700.0,1.2264
2014-04-18,498.45,17826227163,40,54051.08774239796,9.71557,4240.22639041,99.3833491487566,37063252,15.22639041,12659925.0,1.2254
2014-04-19,481.16,17858792042,37,54636.11451911245,9.71393,4012.03683424,99.35110683411848,37119407,12.03683424,12663925.0,1.2237
2014-04-20,496.48,17889439979,41,55519.25354178623,9.71379,3987.55920125,99.16959978030843,37172567,12.55920125,12667900.0,1.2227
2014-04-21,498.76,17919666175,36,56214.09810221939,9.705219999999999,4460.72734539,100.09957257768335,37220973,10.72734539,12672350.0,1.2164
2014-04-22,494.62,17953642029,38,56301.26831229513,9.70222,4287.9543641,100.59730191780329,37282108,12.954364100000001,12676625.0,1.2146
2014-04-23,489.03,17996766193,37,56023.967526113425,9.701939999999999,3865.9478442,100.67442142265504,37358098,15.947844199999999,12680475.0,1.2118
2014-04-24,486.85,18037788976,34,57291.38474405763,9.70087,4138.8605805,100.27706138154706,37433978,13.8605805,12684600.0,1.21
2014-04-25,481.38,18078742580,36,56399.30435876953,9.69205,3789.57649961,99.52127650063385,37504268,14.57649961,12688375.0,1.2093
2014-04-26,461.23,18120376621,33,57489.62482967722,9.69163,4563.80850993,99.42241269644714,37577937,13.80850993,12692925.0,1.207
2014-04-27,457.93,18149189082,31,57687.8649152968,9.69483,4083.90624969,98.71964646697086,37628599,8.90624969,12697000.0,1.2062
2014-04-28,440.41,18181465408,37,57638.304893891895,9.69903,4436.79903084,95.08805457961988,37681599,11.79903084,12701425.0,1.2001
2014-04-29,439.29,18218061133,35,56696.664487198905,9.703489999999999,3812.91264939,85.00891869928924,37746737,12.91264939,12705225.0,1.1973
2014-04-30,443.31,18256802649,32,58780.28724900526,9.70155,4287.51455899,74.13683068288532,37811445,12.51455899,12709500.0,1.1965
2014-05-01,446.22,18294072911,35,58386.9401497587,9.6992,3438.10079675,68.94692126523219,37875577,13.10079675,12712925.0,1.1957
2014-05-02,455.13,18327974296,32,60903.33262660312,9.69747,4410.82073553,66.2284079584764,37935340,10.82073553,12717325.0,1.1935
2014-05-03,448.08,18362212746,35,61031.09548742567,9.692210000000001,4037.10729467,65.3559806677611,37995897,12.10729467,12721350.0,1.1915
2014-05-04,436.12,18390948880,35,61020.958081812285,9.68936,3560.10561378,65.6822466457146,38049854,10.10561378,12724900.0,1.1901
2014-05-05,434.63,18422783308,32,60828.341748012506,9.68667,3785.34145858,66.35489309897139,38104067,10.34145858,12728675.0,1.1834
2014-05-06,430.67,18458585133,37,60397.459765053434,9.68653,3138.10147244,57.439793515922545,38168906,13.10147244,12731800.0,1.1815
2014-05-07,427.55,18500520622,35,61704.272158841064,9.67994,4864.75608815,45.677357755504104,38245214,14.75608815,12736650.0,1.1801
2014-05-08,438.17,18539593523,35,62954.26662246398,9.6777,3988.69391982,45.473022615276435,38315431,13.69391982,12740625.0,1.1783
2014-05-09,438.25,18578221439,35,62442.90525098187,9.67477,4188.45103596,45.45987115511573,38384094,13.45103596,12744800.0,1.1774
2014-05-10,446.24,18615273780,42,62954.266622463976,9.67313,4265.67764821,45.30530711189347,38450712,15.67764821,12749050.0,1.1758
2014-05-11,451.43,18645935400,33,65056.5300385571,9.65975,4485.0208234,44.677786876456096,38507348,10.0208234,12753525.0,1.1740000000000002
2014-05-12,439.36,18679527729,30,65113.34796872178,9.660910000000001,3809.93399018,45.5006606704931,38561456,9.93399018,12757325.0,1.1666
2014-05-13,438.87,18721499318,33,68322.15480465909,9.66053,4113.91050028,45.460728716664654,38635385,13.91050028,12761425.0,1.1666
2014-05-14,437.84,18758538672,33,67484.77997012965,9.65605,4062.13564818,45.30782942491575,38703364,12.13564818,12765475.0,1.1654
2014-05-15,443.26,18797700050,31,67881.56575674037,9.6488,3762.01383616,44.34506968742152,38772853,12.01383616,12769225.0,1.1641
2014-05-16,444.92,18840355633,30,69206.9974821769,9.65178,4312.89668685,45.348685576314345,38848326,12.89668685,12773525.0,1.1631
2014-05-17,446.33,18878226500,31,70864.95337353511,9.64973,4511.59397106,46.88163965676591,38913451,11.59397106,12778025.0,1.1628
2014-05-18,446.42,18911426217,28,71571.44218154746,9.646510000000001,4334.3796086,46.643588356480535,38967413,9.3796086,12782350.0,1.1639
2014-05-19,444.9,18943551739,28,73749.14285945418,9.64366,4308.98159656,46.44197961975409,39018674,8.98159656,12786650.0,1.1584
2014-05-20,460.48,18982942447,28,74000.63183766202,9.644210000000001,4211.01320317,46.356300684321354,39080514,11.01320317,12790850.0,1.1599
2014-05-21,478.49,19027494891,30,74943.71550594151,9.64467,4438.41766529,45.84733257120076,39152543,13.41766529,12795275.0,1.1596
2014-05-22,490.43,19069399643,31,76515.52161974061,9.64095,4388.00665803,50.27319947421424,39222516,13.00665803,12799650.0,1.1601
2014-05-23,517.66,19111096679,30,76515.52161974061,9.637089999999999,4312.65531062,49.75628837368512,39295099,12.65531062,12803950.0,1.1603
2014-05-24,524.19,19153347040,31,75572.43795146114,9.634960000000001,4138.03623779,49.69766135602454,39369569,13.03623779,12808075.0,1.1599
2014-05-25,535.36,19182384826,38,76130.18632307374,9.6369,3860.98420875,49.254237400255406,39421271,10.98420875,12811925.0,1.1591
2014-05-26,566.38,19217793175,29,77270.56360647023,9.64408,4035.22026124,49.01941833219089,39479058,10.22026124,12815950.0,1.1543
2014-05-27,581.56,19256468835,32,78439.67701068944,9.643419999999999,3962.28729007,47.84213388298935,39544509,12.28729007,12819900.0,1.1544
2014-05-28,573.32,19297839349,30,77409.41925978349,9.64264,3412.42826454,47.14819836798512,39614598,12.42826454,12823300.0,1.1543
2014-05-29,571.84,19339751329,33,78955.18742921774,9.63529,4238.99930021,47.16658665645247,39686935,13.99930021,12827525.0,1.1541
2014-05-30,583.53,19377243126,31,78610.54566338014,9.63064,3536.66892077,47.47057682101854,39750894,11.66892077,12831050.0,1.1533
2014-05-31,607.55,19414864755,31,80636.5343734106,9.62368,4186.79853674,41.747483751545346,39816873,11.79853674,12835225.0,1.1529
2014-06-01,619.78,19444720472,32,80116.77770617868,9.62728,3684.40515595,41.81795000632338,39868159,9.40515595,12838900.0,1.1517
2014-06-02,637.66,19481173155,30,81156.29104064254,9.62578,4385.90312281,41.91215191751928,39924055,10.90312281,12843275.0,1.1478
2014-06-03,644.3,19519775262,31,83755.07437680218,9.62465,4836.82661054,44.91186701506016,39989078,11.82661054,12848100.0,1.1472
2014-06-04,660.72,19561159365,32,86873.61438019374,9.62274,4463.20647766,43.95408903314721,40057690,13.20647766,12852550.0,1.1469
2014-06-05,639.39,19599029891,33,87764.62580973419,9.62239,4537.30727825,44.08740930898572,40124399,12.30727825,12857075.0,1.1454
2014-06-06,654.25,19638416390,31,89985.53402516805,9.619110000000001,3812.1615177000003,40.54198982370922,40190374,12.1615177,12860875.0,1.1446
2014-06-07,650.66,19676234728,28,89190.56351170983,9.61537,3485.7640869999996,39.07849286353314,40252244,10.764087,12864350.0,1.1443
2014-06-08,652.67,19705586458,31,91216.43231196297,9.6123,3884.09339088,39.247857865477634,40305392,9.09339088,12868225.0,1.1424
2014-06-09,647.99,19736328366,28,89576.98787922162,9.61201,3408.61778129,40.09628871830279,40352592,8.61778129,12871625.0,1.1373
2014-06-10,649.14,19771648310,31,88270.80163276623,9.603760000000001,3910.8608585,38.51728231834039,40410961,10.8608585,12875525.0,1.1368
2014-06-11,651.43,19812318771,29,88996.75610506449,9.60343,4186.9751302,48.874930652460925,40476190,11.975130199999999,12879700.0,1.1364
2014-06-12,637.21,19849076424,30,87746.69362285119,9.59708,3661.18863738,48.93039823395528,40538513,11.18863738,12883350.0,1.1355
2014-06-13,605.43,19888271536,33,89416.4689534478,9.59556,4312.73716064,48.49121164841885,40602114,12.73716064,12887650.0,1.1353
2014-06-14,593.12,19926032545,31,91420.19935016369,9.59142,4086.61794928,48.54265409819486,40667230,11.61794928,12891725.0,1.1339
2014-06-15,570.85,19957477081,29,93340.4409803498,9.5846,4459.09514956,47.64651779224568,40720894,9.09514956,12896175.0,1.1321
2014-06-16,576.37,19990436742,29,97848.83437296064,9.57244,4759.70837958,52.887012456370414,40775823,9.70837958,12900925.0,1.1255
2014-06-17,594.26,20031110485,29,100520.47490191518,9.55668,4711.93240244,52.91333473595075,40843814,11.93240244,12905625.0,1.125
2014-06-18,602.02,20070304694,31,101939.78393292226,9.54169,4611.95860024,55.279707917598316,40913329,11.95860024,12910225.0,1.1221
2014-06-19,603.48,20107132647,35,104855.867021494,9.523769999999999,3962.78271095,54.484436847398044,40976515,12.78271095,12914175.0,1.1209
2014-06-20,599.77,20144850937,31,106461.6788069822,9.51052,4186.74113797,55.2070470184739,41039156,11.74113797,12918350.0,1.1204
2014-06-21,591.11,20178317572,32,110635.36681425537,9.49429,4660.7624985,52.247266065365714,41096477,10.7624985,12923000.0,1.119
2014-06-22,591.8,20209337719,29,113556.72332358107,9.47959,4659.14470063,52.25338617058386,41147746,9.14470063,12927650.0,1.1174
2014-06-23,599.1,20241649476,28,114902.59021675414,9.46364,4509.14202487,52.211927229446815,41198523,9.14202487,12932150.0,1.1115
2014-06-24,587.56,20277477809,32,116033.01836445711,9.44685,4411.33256096,52.57618942849804,41258814,11.33256096,12936550.0,1.11
2014-06-25,584.29,20315424787,29,118644.65041386875,9.43383,4710.9860565,52.582471195724345,41323077,10.9860565,12941250.0,1.1094
2014-06-26,566.76,20353310039,33,121417.16843320975,9.41761,4687.30790257,52.58368689546892,41387320,12.30790257,12945925.0,1.1079999999999999
2014-06-27,579.23,20388520926,29,121799.58471173955,9.40258,4285.10366578,52.34662336617199,41448570,10.10366578,12950200.0,1.1065
2014-06-28,596.02,20424562241,30,122851.22947769648,9.38171,4935.67664091,52.317695865173846,41511491,10.67664091,12955125.0,1.1049
2014-06-29,606.34,20457361630,29,122468.81319916667,9.36386,4559.34513432,52.36164811450252,41566393,9.34513432,12959675.0,1.1044
2014-06-30,596.2,20488850821,28,124011.49340428927,9.34732,3933.93020091,51.82553252462722,41616724,8.93020091,12963600.0,1.0974
2014-07-01,631.09,20532092170,27,122950.69613969912,9.33044,3311.87985972,53.57706015060828,41686658,11.87985972,12966900.0,1.0984
2014-07-02,646.47,20575929031,30,120862.08578944928,9.31586,3338.1681984,53.57542022618056,41756539,13.1681984,12970225.0,1.099
2014-07-03,649.16,20615479416,32,119346.82250855069,9.297989999999999,3437.61848038,49.65502726049417,41822526,12.61848038,12973650.0,1.0987
2014-07-04,638.62,20652078017,29,119600.09584163064,9.28459,3485.77515105,49.64849893319896,41884503,10.77515105,12977125.0,1.0975
2014-07-05,632.62,20684923293,31,120592.42861236894,9.26875,4160.31852456,49.57162488222063,41944377,10.31852456,12981275.0,1.0959
2014-07-06,629.67,20712603012,29,121346.72192857819,9.24975,3808.04536289,49.670615734744565,41993410,8.04536289,12985075.0,1.094
2014-07-07,633.77,20745920300,28,119555.18567963266,9.23453,3559.29735673,50.048281488749,42046016,9.29735673,12988625.0,1.0877
2014-07-08,623.46,20784838411,30,121705.02917836727,9.218110000000001,3761.51659533,49.97786686718354,42111999,11.51659533,12992375.0,1.0858
2014-07-09,622.52,20827503044,28,123735.43692717224,9.205739999999999,3762.08565701,49.84429440892331,42181492,12.08565701,12996125.0,1.0837
2014-07-10,623.51,20870368918,28,127199.07367513364,9.194980000000001,4161.92583516,49.59377380787547,42251311,11.92583516,13000275.0,1.0837
2014-07-11,617.73,20907479074,29,128393.43117443065,9.18122,3735.91249194,39.06585164202346,42314283,10.91249194,13004000.0,1.0832
2014-07-12,628.09,20943732752,30,127199.0736751336,9.16998,3910.83844878,39.108008113829456,42373070,10.83844878,13007900.0,1.0826
2014-07-13,632.6,20974409992,29,128373.62535031847,9.15395,3933.76110833,39.32571644988762,42427043,8.76110833,13011825.0,1.0792
2014-07-14,625.94,21008065000,28,131111.87437826218,9.13997,4009.34367576,39.96016130202983,42478955,9.34367576,13015825.0,1.0737
2014-07-15,620.97,21044431688,33,129816.8052945868,9.12128,3386.9874094000006,39.958642502322796,42543037,11.987409399999999,13019200.0,1.0727
2014-07-16,621.6,21084868860,31,131476.45503860564,9.101469999999999,3987.37117878,33.38464488814993,42614404,12.37117878,13023175.0,1.0713
2014-07-17,617.79,21122819529,33,129378.43351644027,9.09078,3612.70639483,35.03048381250542,42680481,12.70639483,13026775.0,1.0707
2014-07-18,621.45,21161525240,30,132757.99170872322,9.07606,4311.70440174,29.14494849400112,42746270,11.70440174,13031075.0,1.0697
2014-07-19,624.57,21200016352,31,135301.49965149813,9.0622,4311.93230446,29.294122071514746,42810235,11.93230446,13035375.0,1.07
2014-07-20,627.44,21233080405,31,137763.76534124333,9.05049,4435.17517104,30.677142117094192,42868882,10.17517104,13039800.0,1.0689
2014-07-21,623.25,21267166595,27,137148.19891880706,9.0386,3884.2454258000002,29.87844427034893,42922579,9.2454258,13043675.0,1.0625
2014-07-22,620.22,21304751476,28,139610.46460855225,9.02356,3885.48282137,29.886492987111364,42986101,10.48282137,13047550.0,1.0619
2014-07-23,620.65,21343638675,30,137517.53877226886,9.0087,3561.81677055,29.97873815862297,43053507,11.81677055,13051100.0,1.0617
2014-07-24,612.94,21381117495,29,137763.76534124333,8.99001,3660.83940785,27.59780619348745,43119493,10.83940785,13054750.0,1.0608
2014-07-25,602.84,21419483251,28,134193.48009111284,8.97512,3585.64280072,27.26307618089901,43185495,10.64280072,13058325.0,1.0599
2014-07-26,600.16,21457568811,28,134706.1595257214,8.957419999999999,4085.57399142,27.220482616794985,43247861,10.57399142,13062400.0,1.0588
2014-07-27,595.1,21488543461,28,130744.6420677949,8.941130000000001,3358.6751365,27.049354217175196,43304864,8.6751365,13065750.0,1.0571
2014-07-28,592.2,21521929443,27,132019.68510761837,8.93004,3833.87012098,27.939571234962024,43356267,8.87012098,13069575.0,1.0517
2014-07-29,583.73,21560194971,27,132895.55947812126,8.91458,3760.40923927,28.75903382907257,43421320,10.40923927,13073325.0,1.0509
2014-07-30,582.82,21596938040,29,135238.85032385163,8.90194,3735.79903281,29.88086392545364,43484010,10.79903281,13077050.0,1.0497
2014-07-31,571.0,21636360590,27,140149.98116309062,8.88486,4310.74474618,29.23083151894291,43549677,10.74474618,13081350.0,1.0496
2014-08-01,578.48,21676824733,28,143035.43983986808,8.8704,3861.15814831,29.420610913231496,43619481,11.15814831,13085200.0,1.0492
2014-08-02,594.19,21714221050,28,142237.10250122697,8.852739999999999,3935.47439382,28.546996676867018,43685685,10.47439382,13089125.0,1.0475
2014-08-03,587.64,21745293370,28,146095.7329713257,8.835189999999999,4083.54394338,28.51610192749339,43741056,8.54394338,13093200.0,1.0463
2014-08-04,585.39,21776810490,28,146228.78919443252,8.820210000000001,3858.72959644,28.335704766301287,43795504,8.72959644,13097050.0,1.0409
2014-08-05,587.23,21815049876,29,143301.55228608174,8.80366,3211.06974336,28.39986750847612,43863481,11.06974336,13100250.0,1.0413
2014-08-06,584.01,21860030942,28,141438.7651625858,8.78898,3387.43515778,28.18413569165573,43938253,12.43515778,13103625.0,1.0406
2014-08-07,583.18,21905254742,28,140374.31537773096,8.770610000000001,4112.63340515,28.72910398693916,44015618,12.63340515,13107725.0,1.0395
2014-08-08,586.43,21945081697,27,141172.6527163721,8.75537,4010.9295697,28.291764534837927,44085083,10.929569699999998,13111725.0,1.0388
2014-08-09,590.94,21984769521,28,142420.11584131452,8.73939,3961.0942202,27.33760420353711,44153038,11.094220199999999,13115675.0,1.0387
2014-08-10,588.25,22019991985,27,146231.86797992748,8.72279,4559.42100546,25.87867958042403,44214335,9.42100546,13120225.0,1.0378
2014-08-11,589.48,22057300513,27,150540.57896977058,8.71129,4435.07841244,25.841734930707283,44273436,10.07841244,13124650.0,1.0324
2014-08-12,578.94,22100873327,27,159009.29891712347,8.69497,4561.82082046,25.411714165853834,44346746,11.82082046,13129200.0,1.0316
2014-08-13,555.19,22146880713,28,165425.74985195778,8.681289999999999,4362.8358524,25.14646956179554,44425758,12.8358524,13133550.0,1.0303
2014-08-14,548.18,22192180325,27,163920.39680765008,8.66657,3637.32946741,24.99471251227737,44500985,12.32946741,13137175.0,1.0307
2014-08-15,515.44,22240060787,26,167851.09875289098,8.64708,4512.53324892,25.03653570699419,44582081,12.53324892,13141675.0,1.0315
2014-08-16,499.4,22283202272,29,168831.8647723152,8.62985,4137.41232189,21.8809561515973,44655776,12.41232189,13145800.0,1.0317
2014-08-17,510.15,22330629547,26,165469.23842000356,8.61801,3962.30871244,22.274443469785357,44721241,12.30871244,13149750.0,1.0356
2014-08-18,496.57,22366855862,103,164488.47240057937,8.60398,4287.37651806,22.19949969773332,44781454,37.37651806,13154000.0,1.0293
2014-08-19,465.59,22408355834,28,166730.22330212046,8.58968,4961.7154226,19.599662501783193,44854007,11.7154226,13158950.0,1.0281
2014-08-20,481.54,22449696759,31,173846.96020464553,8.57408,4662.83558331,19.572893637115804,44929053,12.83558331,13163600.0,1.0270000000000001
2014-08-21,504.05,22490445892,29,182148.2242438196,8.56105,4236.87020549,19.615659791834627,45002131,11.87020549,13167825.0,1.0259
2014-08-22,519.8,22531942498,28,184868.329627662,8.54749,4136.41675549,19.867975369739288,45075386,11.41675549,13171950.0,1.0244
2014-08-23,512.16,22570885309,28,188335.4193652784,8.5321,3935.7530745,19.788143393789944,45142303,10.7530745,13175875.0,1.0237
2014-08-24,500.74,22602806192,27,193629.935820082,8.52285,4058.68056044,20.239341508785905,45200212,8.68056044,13179925.0,1.0228
2014-08-25,507.97,22638654286,37,194533.82486588813,8.5115,3663.3624694,20.104715918549886,45257424,13.362469400000002,13183575.0,1.0165
2014-08-26,503.12,22678216377,31,189990.66057802388,8.4984,3437.19192608,20.160489676657164,45327095,12.19192608,13187000.0,1.0155
2014-08-27,510.97,22720478282,27,187789.34276383996,8.4822,4336.55224928,19.399957208941128,45399610,11.55224928,13191325.0,1.0156
2014-08-28,508.96,22763734161,27,187789.34276383996,8.46711,4236.66349514,18.796851846746016,45475282,11.66349514,13195550.0,1.016
2014-08-29,509.12,22802402276,27,189143.9998802608,8.45323,4335.36404959,17.364787270780493,45543288,10.36404959,13199875.0,1.0136
2014-08-30,508.91,22837902852,29,191345.31769444467,8.43449,4260.28089987,14.919891318673713,45611233,10.28089987,13204125.0,1.0126
2014-08-31,502.63,22872141527,27,194731.9604854968,8.42146,4559.15537219,14.450268216411915,45672619,9.15537219,13208675.0,1.0106
2014-09-01,482.43,22906228583,27,206628.7698093138,8.40968,4709.04186582,13.757908116092949,45731293,9.04186582,13213375.0,1.006
2014-09-02,478.48,22946099417,27,209920.82536611558,8.3963,3410.78462369,13.76260361294078,45800780,10.78462369,13216775.0,1.0034
2014-09-03,477.75,22988226654,28,209259.542615425,8.37838,3686.81823902,13.95190690280999,45874205,11.81823902,13220450.0,1.0031
2014-09-04,476.97,23027535641,27,213560.8258557477,8.363660000000001,4235.80130356,13.621292152669287,45943804,10.80130356,13224675.0,1.0033
2014-09-05,487.62,23067342101,28,215042.16182145852,8.348339999999999,3961.3135362,13.709105990867268,46015272,11.3135362,13228625.0,1.0027
2014-09-06,483.33,23108241764,28,214499.3084500801,8.33497,3636.40646907,12.74566984180601,46085928,11.40646907,13232250.0,1.0019
2014-09-07,482.07,23142048397,56,218547.10907294753,8.321589999999999,4493.84805354,12.855056663855194,46146332,18.84805354,13236725.0,1.001
2014-09-08,482.93,23180894463,26,212119.25292374322,8.30538,3885.12912975,12.892536198489635,46206738,10.12912975,13240600.0,0.9917
2014-09-09,472.59,23224491216,28,213677.5210811261,8.29003,3612.41075614,12.903326383337415,46283528,12.41075614,13244200.0,0.9913
2014-09-10,470.93,23277330681,27,213482.73756145328,8.2773,3664.43880809,13.327587308673902,46364813,14.43880809,13247850.0,0.9940000000000001
2014-09-11,480.79,23324799162,27,211145.33532537887,8.26701,3937.68042071,13.332829976662733,46439989,12.68042071,13251775.0,0.9959
2014-09-12,475.53,23360895998,28,213482.7375614532,8.25493,4259.92569749,11.261344174031473,46504447,9.92569749,13256025.0,0.9949
2014-09-13,474.44,23397781545,29,215235.7892385089,8.243889999999999,3860.57516311,11.213960087240789,46571882,10.57516311,13259875.0,0.9943
2014-09-14,478.16,23430218909,29,218711.65033990753,8.228819999999999,4534.42337938,11.923855577698994,46632537,9.42337938,13264400.0,0.9932
2014-09-15,477.25,23474130623,26,221990.1139475689,8.21556,3961.37381374,12.843308438020756,46700905,11.37381374,13268350.0,0.9853
2014-09-16,473.9,23519444571,27,227411.1962716318,8.19999,3962.11120752,13.19529689817257,46778981,12.11120752,13272300.0,0.9862
2014-09-17,455.35,23571396667,28,235196.5648414148,8.18662,4289.71636617,13.291543025218873,46868696,14.71636617,13276575.0,0.9867
2014-09-18,454.89,23615311265,27,244016.83771602626,8.170919999999999,4662.04040423,13.333615854209885,46947408,12.04040423,13281225.0,0.9865
2014-09-19,426.72,23657157418,29,248822.0807583166,8.1513,4487.21500494,14.330973400547654,47023944,12.21500494,13285700.0,0.9859
2014-09-20,398.59,23695505607,28,255049.1811707167,8.13641,4285.81949325,14.369476525955136,47094208,10.81949325,13289975.0,0.9859
2014-09-21,408.04,23732553967,28,253990.00683030675,8.123510000000001,4410.30374396,13.862445193901934,47158552,10.30374396,13294375.0,0.9854
2014-09-22,402.66,23767794231,26,255472.8509068807,8.10794,4134.12513279,19.024525810552905,47216594,9.12513279,13298500.0,0.9783
2014-09-23,399.96,23811692544,27,257379.36471961864,8.088289999999999,4186.78035221,18.11802710534545,47290261,11.78035221,13302675.0,0.9778
2014-09-24,425.2,23857858690,28,252930.83248989683,8.07797,3762.69524397,18.24234329861155,47367334,12.69524397,13306425.0,0.9772
2014-09-25,425.22,23902623437,28,246575.7864474371,8.06218,3912.4793842,18.702929894886942,47442792,12.479384199999998,13310325.0,0.9755
